4.02653e+09,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
0,0,
0,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
4.02653e+09,0,
4.02653e+09,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
0,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
0,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
0,0,
4.02653e+09,0,
4.02653e+09,0,
0,0,
0,0,
